id,email,first_name,last_name,gender,born_date,city,job,last_login,provider,created_at,updated_at
69950765-bff9-5eb5-9325-6b5a723664a0,user01077@synthetic-credit.vn,Nam,Do,true,1974-06-05,Hai Phong,Healthcare Worker,2026-06-02T14:29:07+00:00,GOOGLE,2025-03-16T14:29:07+00:00,2026-06-10T14:29:07+00:00
0c78380c-10e6-52f1-8fb0-b86b0cdade01,user01078@synthetic-credit.vn,Phuc,Hoang,false,1999-12-22,Nha Trang,Small Business Owner,2026-05-13T14:29:07+00:00,EMAIL,2026-03-31T14:29:07+00:00,2026-06-10T14:29:07+00:00
87230e26-43dc-539d-94fa-e7e44700e607,user01079@synthetic-credit.vn,Chau,Vo,false,2006-08-11,Ho Chi Minh City,Student,2026-06-04T14:29:07+00:00,EMAIL,2024-01-25T14:29:07+00:00,2026-06-10T14:29:07+00:00
e461337b-82f2-57d5-bdb2-635ebc7da139,user01080@synthetic-credit.vn,Long,Phan,true,2003-10-13,Binh Duong,Sales Executive,2026-05-26T14:29:07+00:00,GOOGLE,2024-03-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
281c0673-bab2-5900-87ac-ea00e954af68,user01081@synthetic-credit.vn,Long,Huynh,true,1993-02-19,Ha Noi,Healthcare Worker,2026-04-11T14:29:07+00:00,GOOGLE,2023-06-19T14:29:07+00:00,2026-06-10T14:29:07+00:00
6a3eb292-ccb7-5fbc-8c5d-1c7003521a2b,user01082@synthetic-credit.vn,Vy,Hoang,true,2000-01-24,Binh Duong,Teacher,2026-04-28T14:29:07+00:00,GOOGLE,2024-09-06T14:29:07+00:00,2026-06-10T14:29:07+00:00
0e2f928e-046b-5c6f-a187-6ed89c431972,user01083@synthetic-credit.vn,Binh,Do,true,1986-07-08,Da Nang,Freelancer,2026-04-26T14:29:07+00:00,EMAIL,2024-10-31T14:29:07+00:00,2026-06-10T14:29:07+00:00
e1bdad7f-7c75-59e2-9b32-e6affe6bbe2c,user01084@synthetic-credit.vn,Bao,Vu,true,1989-02-27,Nha Trang,Engineer,2026-06-02T14:29:07+00:00,GOOGLE,2023-03-02T14:29:07+00:00,2026-06-10T14:29:07+00:00
610f5d2f-fa62-53b1-898e-6b09ae9b0f40,user01085@synthetic-credit.vn,Vy,Bui,true,1990-03-08,Da Nang,Teacher,2026-05-30T14:29:07+00:00,GOOGLE,2023-11-30T14:29:07+00:00,2026-06-10T14:29:07+00:00
594eead5-44f3-526d-9960-fa6e4c1173fc,user01086@synthetic-credit.vn,Tuan,Vu,true,1998-07-20,Hue,Designer,2026-04-12T14:29:07+00:00,EMAIL,2024-06-29T14:29:07+00:00,2026-06-10T14:29:07+00:00
778e38a9-cef9-5ad1-9195-73b972d3ff07,user01087@synthetic-credit.vn,Duc,Pham,false,1985-09-16,Ho Chi Minh City,Sales Executive,2026-05-14T14:29:07+00:00,FACEBOOK,2026-04-11T14:29:07+00:00,2026-06-10T14:29:07+00:00
73d560eb-b3e0-5475-a8bf-721abbf42f37,user01088@synthetic-credit.vn,Linh,Hoang,false,2002-11-18,Hue,Engineer,2026-04-22T14:29:07+00:00,EMAIL,2024-08-26T14:29:07+00:00,2026-06-10T14:29:07+00:00
e51f1c94-90bf-5d11-9f21-4185d12324e1,user01089@synthetic-credit.vn,Chau,Phan,false,1995-09-24,Dong Nai,Accountant,2026-05-13T14:29:07+00:00,GOOGLE,2024-07-21T14:29:07+00:00,2026-06-10T14:29:07+00:00
b2d7bdd3-3dcd-5103-89e8-c10cd88b28d0,user01090@synthetic-credit.vn,Ngoc,Dang,true,1987-08-26,Hue,Small Business Owner,2026-05-24T14:29:07+00:00,EMAIL,2023-05-22T14:29:07+00:00,2026-06-10T14:29:07+00:00
b169407b-ea19-5278-81cb-2f9e3979afd4,user01091@synthetic-credit.vn,Minh,Huynh,true,2006-04-22,Da Nang,Small Business Owner,2026-05-09T14:29:07+00:00,GOOGLE,2024-08-04T14:29:07+00:00,2026-06-10T14:29:07+00:00
09aa25bd-815e-5e89-a4f3-3587c8326bbd,user01092@synthetic-credit.vn,Minh,Bui,true,2000-01-03,Can Tho,Student,2026-04-17T14:29:07+00:00,EMAIL,2026-04-08T14:29:07+00:00,2026-06-10T14:29:07+00:00
b08b6057-e34c-578f-b97b-b063f9d3ae09,user01093@synthetic-credit.vn,Trang,Le,false,1986-07-22,Da Nang,Freelancer,2026-06-10T14:29:07+00:00,GOOGLE,2025-01-19T14:29:07+00:00,2026-06-10T14:29:07+00:00
d78a34f8-bc07-52fe-b000-d99cef32c85a,user01094@synthetic-credit.vn,Nam,Bui,true,1998-10-08,Ho Chi Minh City,Small Business Owner,2026-04-22T14:29:07+00:00,EMAIL,2025-02-23T14:29:07+00:00,2026-06-10T14:29:07+00:00
d26f603e-dc73-5054-bb63-03f7f31475bf,user01095@synthetic-credit.vn,Trang,Do,false,1990-09-15,Dong Nai,Small Business Owner,2026-05-02T14:29:07+00:00,GOOGLE,2024-07-16T14:29:07+00:00,2026-06-10T14:29:07+00:00
5bdb9661-1305-5956-beed-a0df2b9d6605,user01096@synthetic-credit.vn,Linh,Nguyen,true,1987-02-05,Can Tho,Designer,2026-04-17T14:29:07+00:00,GOOGLE,2025-10-27T14:29:07+00:00,2026-06-10T14:29:07+00:00
d2015a8e-09f6-595d-9e5e-85f0612bc206,user01097@synthetic-credit.vn,Linh,Nguyen,true,2006-08-25,Dong Nai,Sales Executive,2026-05-31T14:29:07+00:00,GOOGLE,2025-12-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
e0412a79-a4da-54bc-b59a-303dd629e468,user01098@synthetic-credit.vn,Trang,Le,false,1991-07-20,Ho Chi Minh City,Small Business Owner,2026-06-07T14:29:07+00:00,GOOGLE,2025-11-28T14:29:07+00:00,2026-06-10T14:29:07+00:00
2f36115d-0b1f-5f59-b7bd-d285a4674475,user01099@synthetic-credit.vn,Chau,Do,false,1998-08-24,Ha Noi,Teacher,2026-04-13T14:29:07+00:00,GOOGLE,2025-07-23T14:29:07+00:00,2026-06-10T14:29:07+00:00
f861b6a8-0169-5393-8252-7d5a80f595a2,user01100@synthetic-credit.vn,Vy,Phan,false,1986-05-11,Dong Nai,Accountant,2026-04-13T14:29:07+00:00,EMAIL,2023-11-16T14:29:07+00:00,2026-06-10T14:29:07+00:00
baeeec34-f4b0-5761-94a0-5ca98f84b63c,user01101@synthetic-credit.vn,Khanh,Huynh,true,2001-04-18,Ho Chi Minh City,Engineer,2026-04-22T14:29:07+00:00,EMAIL,2023-03-30T14:29:07+00:00,2026-06-10T14:29:07+00:00
6d2184a8-73e8-5ef8-9a9c-e72a5013a6ab,user01102@synthetic-credit.vn,Duc,Vu,true,2002-02-12,Hue,Designer,2026-05-19T14:29:07+00:00,GOOGLE,2023-05-04T14:29:07+00:00,2026-06-10T14:29:07+00:00
c4576e50-44a5-5ddb-9aef-db7f05632a5b,user01103@synthetic-credit.vn,Linh,Vu,false,1981-01-18,Hai Phong,Small Business Owner,2026-05-11T14:29:07+00:00,GOOGLE,2023-05-01T14:29:07+00:00,2026-06-10T14:29:07+00:00
2b1eae97-3768-5818-9f38-39eadcc7bea2,user01104@synthetic-credit.vn,Mai,Nguyen,true,1982-05-19,Nha Trang,Small Business Owner,2026-04-22T14:29:07+00:00,EMAIL,2023-11-03T14:29:07+00:00,2026-06-10T14:29:07+00:00
44fd443d-a47d-5652-a2d3-623fd30c8e20,user01105@synthetic-credit.vn,Hanh,Le,false,2000-04-12,Quang Ninh,Freelancer,2026-06-09T14:29:07+00:00,GOOGLE,2023-04-22T14:29:07+00:00,2026-06-10T14:29:07+00:00
cf849ade-e29f-5c4e-9f6a-da9080cd7bcd,user01106@synthetic-credit.vn,Quang,Le,false,1977-07-26,Ho Chi Minh City,Accountant,2026-04-30T14:29:07+00:00,EMAIL,2025-11-09T14:29:07+00:00,2026-06-10T14:29:07+00:00
c76cdb57-0ddd-5e58-bca4-41e07d24c54e,user01107@synthetic-credit.vn,Chau,Vo,true,1990-12-12,Can Tho,Engineer,2026-05-13T14:29:07+00:00,EMAIL,2024-01-06T14:29:07+00:00,2026-06-10T14:29:07+00:00
44ec82c4-2587-57f1-893b-850787d71e4a,user01108@synthetic-credit.vn,Ngoc,Le,true,1995-05-28,Dong Nai,Engineer,2026-05-01T14:29:07+00:00,GOOGLE,2023-11-15T14:29:07+00:00,2026-06-10T14:29:07+00:00
b0750388-3b81-582e-b9ef-a672f7fba934,user01109@synthetic-credit.vn,Nam,Huynh,false,2001-04-17,Dong Nai,Engineer,2026-04-17T14:29:07+00:00,EMAIL,2026-01-16T14:29:07+00:00,2026-06-10T14:29:07+00:00
41617e5a-7f72-5d12-8436-093f944d19e4,user01110@synthetic-credit.vn,An,Do,false,1969-12-07,Hue,Freelancer,2026-05-28T14:29:07+00:00,GOOGLE,2023-08-14T14:29:07+00:00,2026-06-10T14:29:07+00:00
65772af2-563f-52dd-98da-881ce90fcefc,user01111@synthetic-credit.vn,Hanh,Huynh,false,1992-07-16,Ho Chi Minh City,Small Business Owner,2026-06-03T14:29:07+00:00,EMAIL,2025-08-08T14:29:07+00:00,2026-06-10T14:29:07+00:00
4e512902-2383-5e3c-971a-568bddb37374,user01112@synthetic-credit.vn,Ngoc,Vo,true,1984-01-09,Dong Nai,Designer,2026-04-11T14:29:07+00:00,EMAIL,2025-11-25T14:29:07+00:00,2026-06-10T14:29:07+00:00
cd5c2e9f-2904-56b4-9f7e-24f8102df018,user01113@synthetic-credit.vn,Duc,Hoang,false,1983-08-21,Da Nang,Office Worker,2026-04-22T14:29:07+00:00,GOOGLE,2023-10-09T14:29:07+00:00,2026-06-10T14:29:07+00:00
1a3fb997-009a-54f0-a920-96709259cf54,user01114@synthetic-credit.vn,Nam,Nguyen,true,1972-08-09,Nha Trang,Small Business Owner,2026-04-12T14:29:07+00:00,EMAIL,2024-08-16T14:29:07+00:00,2026-06-10T14:29:07+00:00
793404f7-3007-5f6c-bdd3-c2096194ab2f,user01115@synthetic-credit.vn,Quang,Hoang,false,1988-10-21,Quang Ninh,Accountant,2026-04-29T14:29:07+00:00,EMAIL,2023-03-09T14:29:07+00:00,2026-06-10T14:29:07+00:00
2808e16f-20d2-57f1-8c1c-eb58776127ed,user01116@synthetic-credit.vn,Giang,Do,false,1999-12-09,Hai Phong,Teacher,2026-05-27T14:29:07+00:00,EMAIL,2024-08-18T14:29:07+00:00,2026-06-10T14:29:07+00:00
167f6622-f396-5617-90ed-2c6977a2969f,user01117@synthetic-credit.vn,Giang,Bui,false,1988-09-08,Ha Noi,Teacher,2026-05-15T14:29:07+00:00,GOOGLE,2024-03-01T14:29:07+00:00,2026-06-10T14:29:07+00:00
1e21a3c4-1f67-521b-9734-1a0d834968e6,user01118@synthetic-credit.vn,Nam,Vo,false,1983-01-03,Dong Nai,Student,2026-06-10T14:29:07+00:00,GOOGLE,2023-04-15T14:29:07+00:00,2026-06-10T14:29:07+00:00
22445a81-6c4b-517c-8aa5-a11ecf37aa12,user01119@synthetic-credit.vn,Duc,Dang,false,2002-02-01,Ho Chi Minh City,Freelancer,2026-05-01T14:29:07+00:00,GOOGLE,2023-04-02T14:29:07+00:00,2026-06-10T14:29:07+00:00
285caeb7-a1cc-5979-a66c-db7ff66bdf7a,user01120@synthetic-credit.vn,Mai,Pham,true,1985-06-12,Nha Trang,Engineer,2026-06-10T14:29:07+00:00,GOOGLE,2025-07-01T14:29:07+00:00,2026-06-10T14:29:07+00:00
ff38872d-2174-59b8-851f-3d0256598ad5,user01121@synthetic-credit.vn,Trang,Vo,true,1977-09-06,Dong Nai,Accountant,2026-05-16T14:29:07+00:00,FACEBOOK,2024-02-26T14:29:07+00:00,2026-06-10T14:29:07+00:00
f1ad17a1-6e84-5813-88c9-6d0dafe5161b,user01122@synthetic-credit.vn,Khanh,Hoang,false,1992-03-09,Da Nang,Accountant,2026-05-07T14:29:07+00:00,GOOGLE,2023-12-25T14:29:07+00:00,2026-06-10T14:29:07+00:00
422aa1f2-6924-5949-a3e4-df832f70dbb9,user01123@synthetic-credit.vn,Tuan,Pham,false,2003-11-12,Da Nang,Designer,2026-05-01T14:29:07+00:00,GOOGLE,2026-04-12T14:29:07+00:00,2026-06-10T14:29:07+00:00
23c033f8-c6a1-556d-9321-1e6341a78226,user01124@synthetic-credit.vn,Phuc,Pham,true,1981-02-01,Nha Trang,Sales Executive,2026-04-20T14:29:07+00:00,EMAIL,2025-10-28T14:29:07+00:00,2026-06-10T14:29:07+00:00
e58607ad-6f4e-58b3-a1db-196913a2c2f4,user01125@synthetic-credit.vn,Duc,Hoang,true,2001-12-02,Hai Phong,Small Business Owner,2026-04-12T14:29:07+00:00,EMAIL,2026-04-03T14:29:07+00:00,2026-06-10T14:29:07+00:00
b7a36d7f-24fc-505d-aeb8-9aa4e2b59a13,user01126@synthetic-credit.vn,Minh,Nguyen,true,1994-02-07,Nha Trang,Teacher,2026-05-11T14:29:07+00:00,GOOGLE,2025-12-22T14:29:07+00:00,2026-06-10T14:29:07+00:00
ce9a9b37-e057-5e62-99eb-560ff824c3e3,user01127@synthetic-credit.vn,Quang,Vo,true,1996-10-22,Ho Chi Minh City,Engineer,2026-06-06T14:29:07+00:00,GOOGLE,2025-04-07T14:29:07+00:00,2026-06-10T14:29:07+00:00
60d52f96-5047-58d0-884a-7d4f54ba3a5e,user01128@synthetic-credit.vn,Tuan,Do,false,2001-05-12,Hue,Student,2026-05-30T14:29:07+00:00,EMAIL,2025-10-15T14:29:07+00:00,2026-06-10T14:29:07+00:00
a525b6d5-c9de-52bf-a6ab-49cc12a9f907,user01129@synthetic-credit.vn,Hanh,Vo,false,2000-04-21,Hue,Sales Executive,2026-05-10T14:29:07+00:00,GOOGLE,2025-10-26T14:29:07+00:00,2026-06-10T14:29:07+00:00
79ace867-917a-5d9d-93e7-ce0959554855,user01130@synthetic-credit.vn,Ngoc,Vo,false,1980-12-07,Can Tho,Teacher,2026-04-12T14:29:07+00:00,GOOGLE,2026-01-22T14:29:07+00:00,2026-06-10T14:29:07+00:00
1c9139bc-073f-5e05-8ed3-7b142bc7017d,user01131@synthetic-credit.vn,Hanh,Vo,true,1988-11-08,Quang Ninh,Teacher,2026-06-05T14:29:07+00:00,GOOGLE,2024-08-30T14:29:07+00:00,2026-06-10T14:29:07+00:00
39611b5a-5671-51e2-905d-32dd75abd4ba,user01132@synthetic-credit.vn,Binh,Vu,false,1986-07-17,Nha Trang,Office Worker,2026-05-05T14:29:07+00:00,EMAIL,2025-05-16T14:29:07+00:00,2026-06-10T14:29:07+00:00
20ec0d90-5d06-56c9-a9e0-54db0829747b,user01133@synthetic-credit.vn,Phuc,Vo,true,1990-06-16,Ha Noi,Teacher,2026-04-12T14:29:07+00:00,EMAIL,2024-12-18T14:29:07+00:00,2026-06-10T14:29:07+00:00
81fb244c-93bf-5e05-88b9-41c74a46ca30,user01134@synthetic-credit.vn,Phuc,Pham,false,1975-04-05,Nha Trang,Engineer,2026-05-28T14:29:07+00:00,GOOGLE,2024-04-01T14:29:07+00:00,2026-06-10T14:29:07+00:00
eebf0607-2ecb-565f-a3cf-010fa16e8cc0,user01135@synthetic-credit.vn,Hanh,Le,false,1999-07-15,Ha Noi,Designer,2026-05-12T14:29:07+00:00,EMAIL,2023-05-18T14:29:07+00:00,2026-06-10T14:29:07+00:00
c07c3f39-68ef-5fe7-b7af-71ba3f20e151,user01136@synthetic-credit.vn,Thao,Phan,false,1999-08-16,Ho Chi Minh City,Healthcare Worker,2026-05-19T14:29:07+00:00,GOOGLE,2024-12-13T14:29:07+00:00,2026-06-10T14:29:07+00:00
b215a7dd-56e2-5931-91d9-7ded2485d0f7,user01137@synthetic-credit.vn,Tuan,Tran,true,1996-11-17,Hue,Teacher,2026-05-14T14:29:07+00:00,GOOGLE,2024-11-07T14:29:07+00:00,2026-06-10T14:29:07+00:00
c6411102-6bad-5c32-963e-6d2ea1f80dc0,user01138@synthetic-credit.vn,Tuan,Nguyen,true,1985-09-08,Hai Phong,Sales Executive,2026-05-06T14:29:07+00:00,EMAIL,2023-09-05T14:29:07+00:00,2026-06-10T14:29:07+00:00
e1d10d12-db8d-57f1-9f4d-1452e559ff15,user01139@synthetic-credit.vn,Chau,Vo,true,1996-04-06,Nha Trang,Sales Executive,2026-05-30T14:29:07+00:00,GOOGLE,2025-05-02T14:29:07+00:00,2026-06-10T14:29:07+00:00
bf94958b-d272-55de-9b40-df7d4effeaa9,user01140@synthetic-credit.vn,Thao,Nguyen,true,1983-04-07,Can Tho,Freelancer,2026-05-01T14:29:07+00:00,EMAIL,2026-01-16T14:29:07+00:00,2026-06-10T14:29:07+00:00
ef16814c-4eba-596a-a172-50f69e3d9fdd,user01141@synthetic-credit.vn,Trang,Vo,true,1981-12-17,Hue,Healthcare Worker,2026-06-03T14:29:07+00:00,FACEBOOK,2024-06-05T14:29:07+00:00,2026-06-10T14:29:07+00:00
0726b6b6-c2c4-5391-bfa6-7686aaeab4ed,user01142@synthetic-credit.vn,Phuc,Vo,true,1997-01-11,Ha Noi,Engineer,2026-05-05T14:29:07+00:00,EMAIL,2024-08-18T14:29:07+00:00,2026-06-10T14:29:07+00:00
c6981cbd-6bf3-5e77-9d98-d2388c61ce02,user01143@synthetic-credit.vn,Tuan,Hoang,false,1978-02-11,Hue,Designer,2026-05-11T14:29:07+00:00,FACEBOOK,2023-12-05T14:29:07+00:00,2026-06-10T14:29:07+00:00
e5b53b1a-c3f0-5044-96d0-975ebef473d1,user01144@synthetic-credit.vn,Mai,Pham,false,1991-03-28,Quang Ninh,Small Business Owner,2026-05-31T14:29:07+00:00,FACEBOOK,2023-09-21T14:29:07+00:00,2026-06-10T14:29:07+00:00
367fdbad-344d-56e4-89c3-3eb1c4808ff9,user01145@synthetic-credit.vn,Nam,Nguyen,true,1980-12-25,Hue,Accountant,2026-04-26T14:29:07+00:00,GOOGLE,2025-11-09T14:29:07+00:00,2026-06-10T14:29:07+00:00
b9dd963a-aff6-5654-96d2-1389d68c8b88,user01146@synthetic-credit.vn,Khanh,Bui,false,1981-02-25,Ho Chi Minh City,Small Business Owner,2026-04-28T14:29:07+00:00,EMAIL,2024-05-18T14:29:07+00:00,2026-06-10T14:29:07+00:00
b44c7593-3dc7-5d33-abe0-7c6792bcab99,user01147@synthetic-credit.vn,An,Hoang,false,1990-03-15,Dong Nai,Freelancer,2026-05-15T14:29:07+00:00,GOOGLE,2025-02-18T14:29:07+00:00,2026-06-10T14:29:07+00:00
c463020d-fa61-5de0-a51b-bde0d8e2cf61,user01148@synthetic-credit.vn,Quang,Le,true,1998-02-27,Hue,Accountant,2026-05-12T14:29:07+00:00,EMAIL,2023-08-29T14:29:07+00:00,2026-06-10T14:29:07+00:00
6702ab06-67f8-5fe0-9b71-9c0be2b9a14c,user01149@synthetic-credit.vn,Trang,Hoang,true,1985-04-24,Binh Duong,Designer,2026-05-09T14:29:07+00:00,EMAIL,2025-06-30T14:29:07+00:00,2026-06-10T14:29:07+00:00
4ec89ee3-0867-59e3-b7c0-657e4a0efc04,user01150@synthetic-credit.vn,Tuan,Vu,false,1989-04-24,Hai Phong,Student,2026-05-16T14:29:07+00:00,GOOGLE,2023-10-28T14:29:07+00:00,2026-06-10T14:29:07+00:00
f38536b6-fc7f-523e-a22a-93f7305e9e29,user01151@synthetic-credit.vn,Hanh,Hoang,false,1982-05-23,Da Nang,Office Worker,2026-04-29T14:29:07+00:00,GOOGLE,2025-12-11T14:29:07+00:00,2026-06-10T14:29:07+00:00
b2773954-cfb8-5825-ae34-adbf31ca716f,user01152@synthetic-credit.vn,Nam,Tran,false,2000-07-14,Can Tho,Accountant,2026-05-18T14:29:07+00:00,FACEBOOK,2024-10-31T14:29:07+00:00,2026-06-10T14:29:07+00:00
32b84942-4827-58a1-a81b-6c6950c9a296,user01153@synthetic-credit.vn,Khanh,Vo,false,1984-04-24,Quang Ninh,Engineer,2026-06-01T14:29:07+00:00,GOOGLE,2024-07-17T14:29:07+00:00,2026-06-10T14:29:07+00:00
3db58ca4-6a37-59fb-8dcc-8f23956c1a4e,user01154@synthetic-credit.vn,Linh,Phan,true,1994-07-12,Hai Phong,Small Business Owner,2026-05-11T14:29:07+00:00,FACEBOOK,2023-05-14T14:29:07+00:00,2026-06-10T14:29:07+00:00
01e33e3b-582c-5bb3-839a-d276cb776d88,user01155@synthetic-credit.vn,Nam,Bui,true,1978-01-28,Dong Nai,Accountant,2026-05-22T14:29:07+00:00,EMAIL,2024-08-04T14:29:07+00:00,2026-06-10T14:29:07+00:00
cdffc8ac-b815-59a6-b28f-8bdc47f36e94,user01156@synthetic-credit.vn,Trang,Pham,true,1997-06-02,Quang Ninh,Office Worker,2026-05-20T14:29:07+00:00,EMAIL,2025-12-20T14:29:07+00:00,2026-06-10T14:29:07+00:00
0d821f1f-0ae7-5bca-9697-6e52db1ac02c,user01157@synthetic-credit.vn,Phuc,Le,true,1977-02-19,Ho Chi Minh City,Office Worker,2026-05-07T14:29:07+00:00,FACEBOOK,2025-06-06T14:29:07+00:00,2026-06-10T14:29:07+00:00
fd3a3772-776b-5e26-8561-1f716ea3f04f,user01158@synthetic-credit.vn,Minh,Vo,false,2000-12-12,Dong Nai,Teacher,2026-05-03T14:29:07+00:00,GOOGLE,2026-03-06T14:29:07+00:00,2026-06-10T14:29:07+00:00
fb40eb0b-f448-5654-a290-9051bfa9f376,user01159@synthetic-credit.vn,Vy,Dang,true,1996-11-19,Da Nang,Healthcare Worker,2026-05-18T14:29:07+00:00,GOOGLE,2024-08-09T14:29:07+00:00,2026-06-10T14:29:07+00:00
a2c41230-de37-5fc2-86a1-0c4dfb5857d2,user01160@synthetic-credit.vn,Duc,Vo,true,1985-10-02,Da Nang,Teacher,2026-06-01T14:29:07+00:00,GOOGLE,2025-01-30T14:29:07+00:00,2026-06-10T14:29:07+00:00
8a7f89d6-dc3a-5895-b619-ac1a7245da18,user01161@synthetic-credit.vn,Thao,Vu,true,1980-06-14,Dong Nai,Office Worker,2026-05-08T14:29:07+00:00,FACEBOOK,2025-11-16T14:29:07+00:00,2026-06-10T14:29:07+00:00
a4048579-5dab-5308-97a4-3d01ebefb4d0,user01162@synthetic-credit.vn,An,Do,false,1983-09-02,Hue,Student,2026-04-22T14:29:07+00:00,EMAIL,2025-06-13T14:29:07+00:00,2026-06-10T14:29:07+00:00
89182438-e491-54bb-9325-66d8fe34ddb5,user01163@synthetic-credit.vn,Trang,Dang,true,1998-09-21,Hai Phong,Healthcare Worker,2026-05-08T14:29:07+00:00,EMAIL,2024-08-07T14:29:07+00:00,2026-06-10T14:29:07+00:00
05bce0eb-ccf9-5652-b15c-3b2aacf6a505,user01164@synthetic-credit.vn,Linh,Tran,true,1999-08-16,Ha Noi,Healthcare Worker,2026-05-08T14:29:07+00:00,GOOGLE,2023-11-25T14:29:07+00:00,2026-06-10T14:29:07+00:00
fef22cd9-e499-5837-a2c0-9fce0b03a345,user01165@synthetic-credit.vn,Giang,Dang,true,2005-07-15,Quang Ninh,Sales Executive,2026-04-26T14:29:07+00:00,GOOGLE,2025-11-29T14:29:07+00:00,2026-06-10T14:29:07+00:00
5825143b-815a-5e57-8b70-5368883c8548,user01166@synthetic-credit.vn,Nam,Phan,false,1988-04-14,Binh Duong,Designer,2026-05-09T14:29:07+00:00,GOOGLE,2023-08-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
674cd9c5-6959-5d8f-8046-25ad12bec88b,user01167@synthetic-credit.vn,Hanh,Vu,true,1980-05-09,Nha Trang,Engineer,2026-06-03T14:29:07+00:00,GOOGLE,2025-12-28T14:29:07+00:00,2026-06-10T14:29:07+00:00
69079b6d-3372-5788-99ce-162d13d5c1d8,user01168@synthetic-credit.vn,Quang,Dang,false,2004-08-12,Hue,Engineer,2026-04-13T14:29:07+00:00,EMAIL,2025-10-13T14:29:07+00:00,2026-06-10T14:29:07+00:00
d2479363-252a-5598-87fe-a0584ac092c4,user01169@synthetic-credit.vn,Chau,Pham,false,1982-10-25,Ha Noi,Student,2026-04-22T14:29:07+00:00,EMAIL,2023-09-01T14:29:07+00:00,2026-06-10T14:29:07+00:00
c9e5c8c2-cc5a-57fc-ac5e-d7d948a7790c,user01170@synthetic-credit.vn,Quang,Pham,true,1975-09-13,Quang Ninh,Office Worker,2026-04-30T14:29:07+00:00,GOOGLE,2026-01-08T14:29:07+00:00,2026-06-10T14:29:07+00:00
8c7b595b-12c0-5541-b198-b8c3ca35d2bf,user01171@synthetic-credit.vn,Chau,Bui,true,1998-06-20,Can Tho,Engineer,2026-06-01T14:29:07+00:00,GOOGLE,2024-06-01T14:29:07+00:00,2026-06-10T14:29:07+00:00
5cbf8008-6c37-5e79-b04c-d9c705ece1cc,user01172@synthetic-credit.vn,Trang,Do,false,2002-04-28,Hue,Sales Executive,2026-04-15T14:29:07+00:00,EMAIL,2026-05-09T14:29:07+00:00,2026-06-10T14:29:07+00:00
b8740afc-a2bb-5f5f-99af-3fe518f1fd7a,user01173@synthetic-credit.vn,Giang,Vu,false,1985-09-16,Binh Duong,Accountant,2026-04-28T14:29:07+00:00,EMAIL,2026-02-12T14:29:07+00:00,2026-06-10T14:29:07+00:00
87429dfe-945d-56a4-9ae5-fdebfc7b54c9,user01174@synthetic-credit.vn,Vy,Hoang,true,1981-06-09,Ha Noi,Student,2026-06-06T14:29:07+00:00,FACEBOOK,2023-09-16T14:29:07+00:00,2026-06-10T14:29:07+00:00
aea70d28-edc6-57db-a7e9-81835230f579,user01175@synthetic-credit.vn,Vy,Vu,true,1997-12-28,Can Tho,Accountant,2026-05-17T14:29:07+00:00,EMAIL,2023-09-19T14:29:07+00:00,2026-06-10T14:29:07+00:00
ee5c9a62-46f8-595e-a924-e0a7ba9dac36,user01176@synthetic-credit.vn,Bao,Bui,false,1999-09-10,Quang Ninh,Small Business Owner,2026-04-13T14:29:07+00:00,EMAIL,2025-05-12T14:29:07+00:00,2026-06-10T14:29:07+00:00
3fcc0b0d-7d48-5133-ab79-f64c9cb28e04,user01177@synthetic-credit.vn,Binh,Nguyen,true,2001-04-13,Quang Ninh,Sales Executive,2026-05-05T14:29:07+00:00,GOOGLE,2025-07-02T14:29:07+00:00,2026-06-10T14:29:07+00:00
2613690f-947b-56e4-8abb-46be7c1df1f9,user01178@synthetic-credit.vn,Vy,Dang,true,1992-05-07,Ho Chi Minh City,Sales Executive,2026-05-25T14:29:07+00:00,FACEBOOK,2025-01-17T14:29:07+00:00,2026-06-10T14:29:07+00:00
3f18b5ce-6f7c-50a8-baa6-2fa016735dc6,user01179@synthetic-credit.vn,Binh,Pham,true,1983-10-16,Quang Ninh,Teacher,2026-04-15T14:29:07+00:00,GOOGLE,2024-07-04T14:29:07+00:00,2026-06-10T14:29:07+00:00
ee9fbdbf-dc65-56b1-a02f-ea6a21054008,user01180@synthetic-credit.vn,Long,Vo,false,2005-10-16,Ha Noi,Engineer,2026-05-15T14:29:07+00:00,FACEBOOK,2025-09-05T14:29:07+00:00,2026-06-10T14:29:07+00:00
15225015-0715-5adc-957f-d24c5051f51b,user01181@synthetic-credit.vn,Bao,Hoang,false,1997-04-28,Da Nang,Sales Executive,2026-05-01T14:29:07+00:00,GOOGLE,2023-09-05T14:29:07+00:00,2026-06-10T14:29:07+00:00
5709e03a-e1d1-5fb0-9d8b-981673fc9df0,user01182@synthetic-credit.vn,Chau,Hoang,false,1992-07-28,Can Tho,Designer,2026-06-06T14:29:07+00:00,GOOGLE,2026-03-09T14:29:07+00:00,2026-06-10T14:29:07+00:00
61f94f66-adf2-5b50-88cb-1c55776450f7,user01183@synthetic-credit.vn,Linh,Phan,false,2004-10-07,Ha Noi,Accountant,2026-06-01T14:29:07+00:00,GOOGLE,2025-07-16T14:29:07+00:00,2026-06-10T14:29:07+00:00
